Id,Y
16384,0.8834513
16385,0.8761351
16386,0.99811095
16387,1.0061677
16388,0.9661232
16389,0.9826948
16390,0.9144841
16391,0.89448404
16392,0.9972967
16393,0.99947107
16394,0.9639044
16395,0.9634248
16396,1.0011024
16397,0.9390081
16398,0.9432285
16399,0.99237275
16400,0.9886911
16401,0.98592913
16402,0.95810497
16403,0.932382
16404,0.95747423
16405,0.9248754
16406,0.9189482
16407,0.9315027
16408,0.94637585
16409,0.9614655
16410,0.9284953
16411,0.90408546
16412,0.96310085
16413,0.9537363
16414,0.9764215
16415,0.9319236
16416,0.9647535
16417,0.92572296
16418,0.96659374
16419,0.9862683
16420,1.0003692
16421,0.9224021
16422,0.98925906
16423,0.9541092
16424,0.9890302
16425,0.98510945
16426,0.9807118
16427,1.0150473
16428,0.9808061
16429,0.9819272
16430,0.9564059
16431,0.96907055
16432,1.0023514
16433,0.98490846
16434,0.951994
16435,0.9643285
16436,1.0045848
16437,0.9485713
16438,0.92161787
16439,0.9866116
16440,0.9413008
16441,0.96700156
16442,1.0166488
16443,0.9898416
16444,0.07690081
16445,0.9656931
16446,0.95189196
16447,0.94747984
16448,0.97877455
16449,0.9036508
16450,0.9643126
16451,0.9694989
16452,0.9457916
16453,0.9281817
16454,0.9551022
16455,0.9535775
16456,0.9813268
16457,0.99945337
16458,0.9526245
16459,0.9822262
16460,1.0053952
16461,1.0096202
16462,0.9506716
16463,0.9503733
16464,1.0162144
16465,0.97369397
16466,0.932667
16467,0.89685977
16468,0.8615681
16469,0.9376215
16470,0.9856813
16471,0.9608843
16472,0.943861
16473,0.9826072
16474,0.90754354
16475,0.9656168
16476,0.9319218
16477,0.96839863
16478,0.9606285
16479,0.9722811
16480,0.9688611
16481,0.9400115
16482,1.0052335
16483,0.93316686
16484,0.9748577
16485,0.93482256
16486,0.990031
16487,0.92831135
16488,0.07999724
16489,0.9549913
16490,0.94334745
16491,1.0106337
16492,0.91532594
16493,0.99747777
16494,0.921805
16495,0.9676713
16496,1.0053569
16497,0.9163745
16498,1.0130479
16499,1.0005126
16500,0.92409086
16501,0.8677761
16502,0.9219896
16503,0.93007046
16504,0.9634464
16505,1.0208293
16506,0.94489753
16507,0.9301628
16508,0.9858183
16509,0.93648314
16510,0.121893495
16511,0.920143
16512,1.010796
16513,0.9769521
16514,0.8937272
16515,0.9066261
16516,0.9206017
16517,0.8453886
16518,0.94321954
16519,0.9608476
16520,0.93729585
16521,0.92423373
16522,0.9196701
16523,0.924248
16524,0.9650403
16525,0.9390968
16526,0.97528887
16527,0.95039
16528,0.9533416
16529,0.96663785
16530,0.93693364
16531,0.868973
16532,1.0070298
16533,0.931996
16534,0.9965431
16535,0.93690807
16536,0.95240295
16537,0.9207727
16538,0.9512461
16539,0.90264636
16540,0.9548807
16541,0.93537754
16542,0.9951807
16543,0.9469949
16544,0.9727293
16545,0.9882506
16546,0.13609585
16547,0.9201469
16548,0.9245577
16549,0.9660479
16550,0.9643182
16551,0.944976
16552,0.9754925
16553,0.95403755
16554,0.8371698
16555,0.91439754
16556,0.9413614
16557,0.93506724
16558,0.92909396
16559,0.92217946
16560,0.96278584
16561,0.94316787
16562,0.8453886
16563,0.9510248
16564,0.94659215
16565,0.8985406
16566,0.981065
16567,0.8969636
16568,0.972504
16569,0.9675356
16570,0.9371712
16571,0.9985517
16572,0.8599732
16573,0.94537944
16574,0.99328876
16575,0.9383632
16576,0.9746505
16577,0.9589762
16578,0.9702661
16579,0.941203
16580,0.92073756
16581,0.08582038
16582,0.93340313
16583,0.95814896
16584,0.9644935
16585,0.9999155
16586,1.013938
16587,0.95043063
16588,0.9847146
16589,0.99593616
16590,0.99691933
16591,0.965554
16592,0.9158374
16593,1.0133281
16594,0.96279526
16595,0.94091105
16596,0.95851827
16597,0.962021
16598,0.8393582
16599,0.9447829
16600,0.9789782
16601,0.9255005
16602,1.0067587
16603,0.9954328
16604,0.9636541
16605,1.0112917
16606,0.9585892
16607,0.85160017
16608,1.0204538
16609,0.9445275
16610,0.95212317
16611,0.98608375
16612,0.9694399
16613,0.98418
16614,0.9639609
16615,0.9706389
16616,0.883597
16617,0.9894893
16618,0.96076405
16619,0.94084734
16620,0.99273944
16621,0.95337754
16622,0.9246402
16623,0.96537924
16624,0.95265424
16625,0.9878098
16626,0.94370365
16627,0.9219896
16628,0.94422686
16629,1.0061331
16630,1.0020487
16631,1.0014753
16632,0.9343636
16633,0.96910024
16634,0.9437121
16635,0.9684769
16636,0.9196182
16637,0.99694574
16638,0.937739
16639,0.94049895
16640,0.96211565
16641,0.9700717
16642,0.91648877
16643,0.89911
16644,0.9316281
16645,0.94446635
16646,0.93796027
16647,0.9506155
16648,0.9389895
16649,0.9827391
16650,0.95728886
16651,0.94375396
16652,0.9541347
16653,0.10419223
16654,1.0128245
16655,0.9343183
16656,1.002004
16657,0.9663356
16658,0.99559516
16659,0.97344375
16660,0.9507451
16661,0.9382857
16662,0.962679
16663,0.97377574
16664,0.9348718
16665,0.9859257
16666,0.9827697
16667,0.9725388
16668,0.987392
16669,0.9897182
16670,0.9946716
16671,0.9344845
16672,0.9821095
16673,1.0009726
16674,0.99302614
16675,0.95855993
16676,0.9933101
16677,0.99045545
16678,1.0177217
16679,0.9913964
16680,0.93395185
16681,0.9624841
16682,0.945071
16683,0.96521735
16684,0.9306158
16685,0.96069336
16686,0.9522759
16687,0.9473492
16688,0.953422
16689,1.0199558
16690,1.0127378
16691,0.9350129
16692,0.94428384
16693,0.94660884
16694,0.9183626
16695,0.99840873
16696,0.9596804
16697,0.9154974
16698,0.9993315
16699,0.9387974
16700,0.9831291
16701,0.8424962
16702,0.96911573
16703,0.9654125
16704,1.0047996
16705,0.08548218
16706,1.0032866
16707,0.89673483
16708,0.96602213
16709,1.0124099
16710,0.90839446
16711,0.891655
16712,0.9896896
16713,0.9279953
16714,0.9743954
16715,0.97055686
16716,0.9779118
16717,0.9533174
16718,0.9608524
16719,0.9372655
16720,1.0200472
16721,0.94618213
16722,0.99688363
16723,1.0090582
16724,0.9162884
16725,0.96521634
16726,0.95156896
16727,0.9455733
16728,0.9990272
16729,0.94015515
16730,0.9511991
16731,0.9335799
16732,0.9946703
16733,0.9688702
16734,0.9679489
16735,1.0036385
16736,0.9175989
16737,0.97618866
16738,0.9574227
16739,0.91175634
16740,0.951718
16741,0.9339702
16742,0.9626094
16743,0.96224684
16744,1.0157895
16745,0.96713376
16746,0.9678229
16747,0.9694678
16748,1.0042804
16749,0.976743
16750,1.0124499
16751,0.9571508
16752,1.0022521
16753,0.95476246
16754,0.96367943
16755,1.0000268
16756,0.9064809
16757,0.9751531
16758,0.9674772
16759,0.948855
16760,0.92129815
16761,1.004731
16762,0.94922954
16763,0.9570613
16764,0.95326364
16765,1.0142885
16766,0.9617056
16767,0.876322
16768,0.85314715
16769,0.9213245
16770,0.9619608
16771,0.95740616
16772,0.911748
16773,0.93678063
16774,0.9190923
16775,1.021345
16776,0.93501204
16777,0.911003
16778,0.9367403
16779,0.94309866
16780,0.991984
16781,0.98301363
16782,0.9533442
16783,0.97320265
16784,0.977842
16785,0.8868968
16786,0.9526194
16787,0.97418344
16788,0.9478953
16789,0.92858064
16790,0.9276506
16791,0.9253032
16792,0.9180641
16793,1.0047321
16794,0.95885456
16795,0.9967856
16796,1.0179179
16797,0.9387743
16798,0.917192
16799,0.91509354
16800,0.9483164
16801,0.906216
16802,0.9405095
16803,0.932443
16804,0.9488361
16805,0.92232716
16806,0.9573221
16807,0.9811901
16808,0.9775344
16809,0.9304682
16810,1.0018342
16811,0.9692308
16812,0.94399536
16813,0.9833401
16814,1.0296891
16815,0.85510004
16816,0.9895688
16817,0.9311371
16818,1.0150607
16819,0.98833954
16820,0.96753657
16821,0.9997207
16822,1.0023081
16823,0.9440193
16824,0.96118224
16825,0.9260862
16826,0.9684616
16827,0.9023231
16828,0.90746766
16829,0.92000544
16830,0.9544351
16831,0.9917675
16832,0.9260149
16833,0.9685116
16834,0.9442806
16835,0.9514494
16836,0.9247788
16837,1.0031352
16838,0.92347443
16839,0.95863783
16840,0.9378621
16841,0.9212402
16842,0.9911698
16843,0.9534163
16844,0.9515929
16845,0.985042
16846,1.0007026
16847,0.9324852
16848,0.9855807
16849,0.9443585
16850,0.95607865
16851,0.9454712
16852,1.0086854
16853,0.9815432
16854,0.89005655
16855,0.9749191
16856,0.96226656
16857,1.0099458
16858,0.9849422
16859,0.9556311
16860,0.90902627
16861,0.95375794
16862,0.99226177
16863,0.9709598
16864,0.9523492
16865,0.0876531
16866,0.9747291
16867,0.8876728
16868,0.9493848
16869,0.99535954
16870,0.9444679
16871,0.97249264
16872,0.9032727
16873,0.987383
16874,0.9504702
16875,1.0017514
16876,1.013262
16877,0.94168365
16878,0.93671596
16879,0.98095083
16880,0.95473474
16881,0.9434892
16882,0.96015984
16883,1.0066712
16884,1.004533
16885,0.97399783
16886,1.0019865
16887,0.9764762
16888,0.9744358
16889,0.9489798
16890,1.0088089
16891,0.98516905
16892,0.97075605
16893,0.9518503
16894,0.99243855
16895,0.9195433
16896,-0.11723882
16897,0.95286906
16898,0.921484
16899,0.9946716
16900,0.97170097
16901,0.97614384
16902,0.9153105
16903,0.956519
16904,0.97262055
16905,0.91780305
16906,0.92771745
16907,0.9526919
16908,0.9990791
16909,0.9639653
16910,0.9500109
16911,0.9251698
16912,0.97862077
16913,0.98749566
16914,0.9413251
16915,0.9556824
16916,0.9592352
16917,0.9226179
16918,0.9510231
16919,0.9456763
16920,0.9698951
16921,0.9734768
16922,0.95075583
16923,1.0074987
16924,0.9949557
16925,0.97346044
16926,0.9650162
16927,0.9710734
16928,0.9339849
16929,0.99617
16930,0.93458694
16931,0.96012694
16932,1.0117211
16933,0.8888931
16934,0.9730609
16935,0.9728128
16936,0.9988122
16937,1.0016367
16938,0.94265157
16939,0.9281393
16940,0.93692243
16941,0.928539
16942,0.9695085
16943,0.96127087
16944,0.95537794
16945,1.0027142
16946,0.96825635
16947,0.88564205
16948,0.96510243
16949,0.9180546
16950,0.9219764
16951,0.92635286
16952,0.9483793
16953,0.9624841
16954,0.96831167
16955,0.99750054
16956,0.9415654
16957,0.8953177
16958,0.9013363
16959,0.95042133
16960,0.89719856
16961,0.95428014
16962,0.9953488
16963,0.952231
16964,0.9470897
16965,0.9665411
16966,1.0039104
16967,0.95414877
16968,0.91846013
16969,0.9193319
16970,0.9724163
16971,0.96228594
16972,0.9939585
16973,0.9466902
16974,0.9420774
16975,0.8470345
16976,0.94593567
16977,0.9869113
16978,0.9185422
16979,0.9518939
16980,1.016227
16981,0.9720758
16982,0.90307814
16983,0.99585724
16984,0.9271429
16985,0.9473896
16986,0.934651
16987,0.9091142
16988,0.9259739
16989,0.9237868
16990,0.9454781
16991,0.92249036
16992,0.97014475
16993,0.99252313
16994,0.92262936
16995,0.1020028
16996,0.95977974
16997,0.95226663
16998,0.89023376
16999,0.8454971
17000,0.94546986
17001,0.90191674
17002,0.9435282
17003,0.9429704
17004,0.98804665
17005,0.9928832
17006,0.90206337
17007,1.0073915
17008,0.9653774
17009,0.9942106
17010,0.9371344
17011,0.9486194
17012,0.8966527
17013,0.9433692
17014,0.9293555
17015,1.0041761
17016,0.91641504
17017,1.0098336
17018,0.93399525
17019,0.9430571
17020,0.956285
17021,1.0035827
17022,0.9395214
17023,0.9487679
17024,0.92406964
17025,0.94766706
17026,0.95724505
17027,0.96232176
17028,0.99027014
17029,0.9103869
17030,1.0084246
17031,0.9483657
17032,0.90085423
17033,0.91212815
17034,0.9361944
17035,0.95749354
17036,0.96847725
17037,0.9585909
17038,0.894513
17039,0.94639707
17040,0.9751414
17041,0.9439162
17042,0.9900834
17043,0.89993393
17044,0.96305597
17045,0.9968177
17046,0.96749663
17047,0.92966753
17048,0.99647164
17049,0.9801491
17050,0.96157366
17051,0.8863124
17052,0.9300503
17053,0.9845185
17054,0.96882826
17055,1.0141943
17056,1.0010474
17057,1.0016339
17058,0.9695909
17059,0.9207181
17060,0.99206114
17061,1.0170586
17062,0.9336946
17063,0.8453665
17064,0.99750555
17065,0.9927075
17066,0.88167113
17067,0.9511175
17068,0.9503892
17069,0.96976864
17070,0.9922
17071,0.94066024
17072,0.9570818
17073,0.9946177
17074,0.9265352
17075,0.9875238
17076,0.91434705
17077,0.9612081
17078,0.97919106
17079,0.9532222
17080,0.9513745
17081,0.98086953
17082,0.95910925
17083,0.8982665
17084,0.9661125
17085,0.99598646
17086,0.92962474
17087,0.9680515
17088,0.122291
17089,0.943591
17090,0.9986933
17091,-0.13797116
17092,0.96367073
17093,0.94716126
17094,0.96313554
17095,1.0029726
17096,0.953592
17097,0.9630301
17098,0.9485506
17099,0.96459514
17100,1.0034425
17101,1.0081899
17102,0.9616673
17103,0.9335419
17104,0.9569577
17105,0.945922
17106,0.9347439
17107,0.971996
17108,0.9110471
17109,0.9656321
17110,0.87857926
17111,0.10427028
17112,0.950706
17113,0.9278796
17114,0.9391749
