Id,Y
16384,0.9474760078028442
16385,0.9377309951709343
16386,0.9530796968990832
16387,0.9405300717924842
16388,0.9365191786761365
16389,0.9405471622848598
16390,0.9388567679087847
16391,0.9509518125764601
16392,0.9443076757201552
16393,0.9397330260861524
16394,0.9210174300865314
16395,0.9395968943400556
16396,0.9452993735833742
16397,0.9622391656713549
16398,0.9410766553062969
16399,0.9399589635474525
16400,0.9367899025993256
16401,0.9520292798034573
16402,0.9431599894571308
16403,0.9304455222278898
16404,0.9482440151199049
16405,0.9542088945166305
16406,0.9407087257585185
16407,0.9419299531706984
16408,0.9432052628061035
16409,0.9660354324864129
16410,0.9423695965466476
16411,0.9433917519714794
16412,0.9197661682546082
16413,0.9291286216390242
16414,0.9377416819186604
16415,0.9382817043769833
16416,0.9255477286291349
16417,0.9407944371725739
16418,0.9357222114728861
16419,0.9409670495628271
16420,0.9482407369752102
16421,0.9374091065235584
16422,0.9742840483292624
16423,0.9369165429593134
16424,0.9436390412372435
16425,0.9526957260938127
16426,0.946626868126324
16427,0.9446761356366407
16428,0.940932887125073
16429,0.9266212537439567
16430,0.9336141758347221
16431,0.9401755435068552
16432,0.9411948789705136
16433,0.9399816714161195
16434,0.9315978282053363
16435,0.9758378603128257
16436,0.9450548279990959
16437,0.9690445579006466
16438,0.9326695100948083
16439,0.9472067676816982
16440,0.935037701743843
16441,0.9250031747836742
16442,0.9420095404332877
16443,0.9432407914563985
16444,0.9449477625758114
16445,0.9391090600088642
16446,0.9434531205843145
16447,0.9340373448354055
16448,0.9369747326210083
16449,0.9387996628971628
16450,0.9670892420587811
16451,0.9488008787393887
16452,0.9332156628899076
16453,0.9241910919561852
16454,0.9424113038086201
16455,0.9236445843127872
16456,0.9529600943637325
16457,0.9406463143844003
16458,0.9408854242153258
16459,0.9202634744897088
16460,0.9422849379088325
16461,0.9416137200705816
16462,0.9436477636391748
16463,0.9468019466932227
16464,0.9541390077711693
16465,0.9517919837237969
16466,0.9313663953750306
16467,0.9165507883970838
16468,0.9474874013310353
16469,0.9445694061325572
16470,0.9388151153105811
16471,0.9550443280686667
16472,0.9507996285063365
16473,0.9330491002634598
16474,0.9354250620139468
16475,0.9693778886263148
16476,0.9373126279172446
16477,0.9371760174714155
16478,0.9607966282364042
16479,0.948032197929945
16480,0.9459544032497572
16481,0.9387753564967145
16482,0.9394952284470769
16483,0.9415173762826882
16484,0.9374378524037331
16485,0.9371595182723855
16486,0.9472262480262676
16487,0.9529134066938819
16488,0.9379681620306559
16489,0.9350112440671157
16490,0.9301931665821943
16491,0.9430726059788446
16492,0.9410567844429731
16493,0.9403497043509319
16494,0.947879577770661
16495,0.9593545288468773
16496,0.9432865219258367
16497,0.9456707736187622
16498,0.9509352730354754
16499,0.940697889433513
16500,0.9387926863565748
16501,0.9424102095719854
16502,0.9316207490688101
16503,0.9334253984331631
16504,0.9412329232684584
16505,0.9394377992430964
16506,0.933689120758464
16507,0.9399416746614989
16508,0.9401479683854386
16509,0.9407233069370959
16510,0.9683670158022797
16511,0.9466885427679482
16512,0.9448009509034858
16513,0.9288317464856694
16514,0.9368652620602806
16515,0.9374850290898955
16516,0.9404606020078025
16517,0.9298660843228853
16518,0.9407568251319098
16519,0.9455033642328295
16520,0.9441077415256648
16521,0.923280068063993
16522,0.9372110797274134
16523,0.9362219143582606
16524,0.9334576220249913
16525,0.9350781868531456
16526,0.9480578324200564
16527,0.9398515441791095
16528,0.9459285843796256
16529,0.9374693351560601
16530,0.9243164543772951
16531,0.9324375311525802
16532,0.9392147126068164
16533,0.9345206620195929
16534,0.948275259957209
16535,0.946668365342756
16536,0.9443606988701931
16537,0.9577046832496281
16538,0.9345796859902482
16539,0.9365898187072899
16540,0.947755880440573
16541,0.9228622726962701
16542,0.9446851025560713
16543,0.9497874268086222
16544,0.9280312544159242
16545,0.9411226363763007
16546,0.9372931495048685
16547,0.9239605461416079
16548,0.9493754427797474
16549,0.9459149778969723
16550,0.9293943077932724
16551,0.9255456251075657
16552,0.9468588744788642
16553,0.9461963077917562
16554,0.9555604885681015
16555,0.952274415400692
16556,0.9364326453072584
16557,0.9481076114493615
16558,0.9394396411701986
16559,0.9375057427911133
16560,0.9392356750043929
16561,0.9096130436858811
16562,0.9329461631131686
16563,0.9444124144331052
16564,0.9357962711782684
16565,0.9349139553843739
16566,0.9359542930070903
16567,0.9348074105100512
16568,0.9410487325741843
16569,0.9465655299114376
16570,0.9415551585768982
16571,0.9489073877213385
16572,0.9352783270245926
16573,0.9467597194272398
16574,0.9397628001301788
16575,0.9560236418570223
16576,0.9254856378380696
16577,0.9504474759917507
16578,0.9328382317018687
16579,0.9472556667806505
16580,0.9318450380649508
16581,0.9368932203622465
16582,0.9421251915747415
16583,0.9299248861840259
16584,0.9451966646866807
16585,0.9498405558444942
16586,0.9426014762420158
16587,0.9507504406747387
16588,0.9412968065110241
16589,0.946004145810909
16590,0.9416394031437686
16591,0.9526937393596799
16592,0.9314369929602939
