Id,Y
16384,0.9474740868057314
16385,0.9377290339677371
16386,0.9530778685551576
16387,0.9405279041293056
16388,0.9365171179092994
16389,0.9405451017371634
16390,0.9388547062238859
16391,0.9509498455012532
16392,0.9443057285759511
16393,0.9397309551630757
16394,0.9210149158484193
16395,0.9395948604858704
16396,0.9452987462498129
16397,0.9622374411294713
16398,0.9410745918314912
16399,0.9399568733677551
16400,0.9367877955788361
16401,0.9520273041130667
16402,0.9431579664109081
16403,0.9304433519740535
16404,0.948242190829337
16405,0.9542070308356596
16406,0.9407066971633079
16407,0.9419279461130196
16408,0.9432026045933093
16409,0.9660343522758321
16410,0.9423676512684017
16411,0.9433931093333521
16412,0.9197637877931377
16413,0.9291264203939561
16414,0.9377403157925391
16415,0.9382795180459294
16416,0.9255454535353852
16417,0.9407924539397474
16418,0.9357231653278983
16419,0.9409650098054263
16420,0.9482431922401688
16421,0.937406988267205
16422,0.9742824213481681
16423,0.9369144105116767
16424,0.9436374280732432
16425,0.9526991619395431
16426,0.9466249289546231
16427,0.9446741579910098
16428,0.940931176407519
16429,0.9266209383959535
16430,0.9336120352639687
16431,0.9401735492749262
16432,0.9411914684654188
16433,0.9399795694337699
16434,0.9315957280103212
16435,0.9758361570611809
16436,0.9450529488210085
16437,0.9690565951124646
16438,0.9326673506808916
16439,0.9472060515621227
16440,0.93503557854699
16441,0.9249980539933488
16442,0.9420075718337502
16443,0.9432388249518856
16444,0.9449521109243133
16445,0.9391070182338521
16446,0.9434511211467406
16447,0.9340352324405012
16448,0.9369726531719053
16449,0.9387976038701641
16450,0.9670909894387028
16451,0.9488075358997793
16452,0.9332128639811774
16453,0.9241887526258822
16454,0.9424093006653387
16455,0.9236409426712909
16456,0.9529792923618209
16457,0.9406442562100822
16458,0.9408909513714909
16459,0.9202610766827132
16460,0.9422829102527754
16461,0.9416116704201754
16462,0.9436520780277199
16463,0.9468000095343924
16464,0.9541453881622939
16465,0.9517985703493417
16466,0.9313642880710477
16467,0.9165483533923766
16468,0.9474868601598491
16469,0.9445686039614556
16470,0.9388116618117328
16471,0.9550513498027631
16472,0.9507976448889555
16473,0.9330532359638368
16474,0.9354228677733778
16475,0.9694095411922179
16476,0.9373105189050789
16477,0.9371739499209532
16478,0.960803516252895
16479,0.94803032250096
16480,0.9459524654153992
16481,0.938773411349748
16482,0.9394935575516745
16483,0.9415153699571253
16484,0.9374345539713057
16485,0.9371574371357405
16486,0.9472317471513756
16487,0.9529115474717114
16488,0.9379660642912327
16489,0.9350091181484664
16490,0.9301909215802862
16491,0.9430706229165433
16492,0.9410548219607633
16493,0.9403476241046518
16494,0.9478776377715284
16495,0.9593522875312172
16496,0.9432845488355034
16497,0.9456688182400472
16498,0.9509389122825316
16499,0.9406958367942074
16500,0.938789870590035
16501,0.9424083798120085
16502,0.9316186946297297
16503,0.9334232194259873
16504,0.9412309002689848
16505,0.9394355597074606
16506,0.93368809384284
16507,0.9399483773315525
16508,0.9401458879403645
16509,0.9407212627840051
16510,0.96839247853842
16511,0.9466952449344664
16512,0.9448015257010918
16513,0.9288297779735568
16514,0.936863132341583
16515,0.9374841578641143
16516,0.9404585327880959
16517,0.9298638466187288
16518,0.9407548222136353
16519,0.9455014341233005
16520,0.9441143500715593
16521,0.9232775912516706
16522,0.9372090278232326
16523,0.9362195417494144
16524,0.9334554788740498
16525,0.9350746254502823
16526,0.9480633890590704
16527,0.9398495174538419
16528,0.9459468357979265
16529,0.9374672458349574
16530,0.9243161860368607
16531,0.9324353299541772
16532,0.9392125606863636
16533,0.9345185345414827
16534,0.9482746761550073
16535,0.9466673005209142
16536,0.9443587321042781
16537,0.957711503195003
16538,0.9345773872899824
16539,0.9365879817497946
16540,0.9477532085330772
16541,0.922859948775596
16542,0.9446829575916509
16543,0.9497856061780694
16544,0.9280290318829303
16545,0.9411205924245556
16546,0.9372917312444506
16547,0.9239582103877546
16548,0.9493823466563005
16549,0.9459130532408537
16550,0.9293920946824669
16551,0.9255432616764652
16552,0.9468704994128175
16553,0.9462018625140591
16554,0.9555692545290722
16555,0.9522731856227077
16556,0.9364304244618832
16557,0.9481144786049958
16558,0.9394376159791991
16559,0.9375036400670853
16560,0.9392411214379861
